ATS (100 broadcast interval, tuning parameters = 0.9)
Tick,Average error
705,27.615562815142834
706,27.615570121858273
707,27.615577428573765
708,27.615584735289204
709,27.615592042004725
710,27.615599348720043
711,27.61560665543544
712,19.284840710679337
713,19.284847117444684
714,19.28485352420998
715,19.28485993097523
716,19.284866337740596
717,19.284872744505854
718,19.28487915127127
719,19.284885558036535
720,19.284891964801886
721,19.284898371567166
722,19.284904778332454
723,19.28491118509781
724,19.284917591863092
725,19.2849239986285
726,19.284930405393744
727,19.2849368121591
728,19.28494321892439
729,19.284949625689663
730,19.284956032454986
731,19.284962439220322
732,19.28496884598561
733,19.284975252751032
734,19.284981659516358
735,19.284988066281613
736,19.28499447304702
737,19.285000879812156
738,19.285007286577496
739,19.28501369334291
740,19.2850201001081
741,19.285026506873564
742,19.285032913638773
743,19.285039320404067
744,19.28504572716952
745,19.285052133934677
746,19.28505854070011
747,19.285064947465283
748,19.285071354230762
749,19.28507776099592
750,19.28508416776136
751,19.285090574526635
752,19.285096981292067
753,19.285103388057333
754,19.28510979482275
755,19.285116201587975
756,19.28512260835312
757,19.285129015118596
758,19.285135421883854
759,19.28514182864923
760,19.285148235414557
761,19.28515464217979
762,19.285161048945096
763,19.285167455710436
764,19.28517386247578
765,19.285180269241067
766,19.28518667600641
767,19.285193082771784
768,19.285199489536982
769,19.28520589630229
770,19.285212303067645
771,19.285218709833007
772,19.28522511659829
773,19.285231523363624
774,19.285237930128982
775,19.28524433689431
776,19.285250743659557
777,19.285257150424865
778,19.28526355719014
779,19.28526996395549
780,19.285276370720865
781,19.285282777486156
782,19.285289184251425
783,19.285295591016798
784,19.285301997782167
785,19.2853084045474
786,19.28531481131266
787,19.285321218078057
788,19.285327624843244
789,19.285334031608603
790,19.28534043837393
791,19.285346845139273
792,19.285353251904613
793,19.285359658669822
794,19.285366065435273
795,19.28537247220057
796,19.285378878965876
797,19.285385285731113
798,19.285391692496418
799,19.285398099261762
800,19.285404506027238
801,19.285410912792372
802,19.28541731955768
803,19.28542372632306
804,19.285430133088393
805,16.884747569790928
806,16.884754264546956
807,16.884760959302994
808,16.88476765405906
809,16.884774348815032
